mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kbest__k,param_svc__C,param_svc__kernel,param_svc__gamma,param_svc__coef0,param_svc__degree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.581536341,0.424853913,0.00969286,0.000688864,15,10,poly,1,0,2,"{'kbest__k': 15, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.857096811,0.867479206,0.68636225,0.79573981,0.717001244,0.784735864,0.072758506,184
1.573665619,0.402226463,0.009726286,0.000403925,15,8.889,poly,1,0,2,"{'kbest__k': 15, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.857096811,0.881106046,0.670227932,0.79573981,0.717001244,0.784234369,0.080427847,185
0.509597206,0.049671675,0.042233753,0.006027003,5,6.667,rbf,scale,,,"{'kbest__k': 5, 'svc__C': 6.667000000000001, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.751074654,0.803472468,0.779785433,0.829457419,0.756819021,0.784121799,0.02927841,186
0.477064419,0.061558489,0.0237638,0.013266299,20,2.223,poly,0.1,0,2,"{'kbest__k': 20, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.783330194,0.869102311,0.706434246,0.766337436,0.794281485,0.783897134,0.052300899,187
0.35164628,0.010447329,0.014164305,0.001057951,20,8.889,poly,scale,0,2,"{'kbest__k': 20, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.783330194,0.869102311,0.706434246,0.766337436,0.794281485,0.783897134,0.052300899,187
0.550048065,0.047278679,0.015180492,0.003424437,15,10,poly,0.1,0,2,"{'kbest__k': 15, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.823290723,0.828491389,0.692333148,0.786184722,0.78601163,0.783262322,0.048851111,189
0.502007484,0.066707166,0.014101791,0.00098635,15,8.889,poly,0.1,0,2,"{'kbest__k': 15, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.823290723,0.819955237,0.692333148,0.786184722,0.794281485,0.783209063,0.047637602,190
0.574547243,0.027455511,0.013791084,0.000910048,15,7.778,poly,0.1,0,2,"{'kbest__k': 15, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.832308662,0.819955237,0.683295781,0.776886587,0.802751846,0.783039623,0.05322681,191
0.414625931,0.048118926,0.025441742,0.020646894,5,6.667,poly,scale,0,3,"{'kbest__k': 5, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.772652163,0.818307602,0.74166934,0.840341723,0.742032823,0.78300073,0.040070714,192
0.360232115,0.01343566,0.014186192,0.000799221,20,8.889,poly,0.1,0,3,"{'kbest__k': 20, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.785069105,0.851051354,0.729883571,0.771786834,0.776886587,0.78293549,0.039037703,193
0.409634686,0.021537243,0.016768551,0.001213705,20,10,poly,0.1,0,3,"{'kbest__k': 20, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.785069105,0.851051354,0.729883571,0.771786834,0.771493259,0.781856825,0.039263798,194
0.378158236,0.018529747,0.015175104,0.0006224,20,10,poly,scale,0,2,"{'kbest__k': 20, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.763081318,0.851071986,0.748698059,0.751411807,0.794281485,0.781708931,0.038272507,195
0.466854286,0.054216651,0.013918161,0.002411591,5,5.556,poly,scale,0,3,"{'kbest__k': 5, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.772652163,0.809232881,0.751411807,0.830018619,0.742032823,0.781069658,0.033655563,196
0.689524889,0.030169538,0.05280757,0.010190296,5,5.556,rbf,scale,,,"{'kbest__k': 5, 'svc__C': 5.556, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.751074654,0.803472468,0.756819021,0.834564494,0.756819021,0.780549931,0.032979145,197
0.506371737,0.042458536,0.017765379,0.006285688,20,3.334,poly,0.1,0,2,"{'kbest__k': 20, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.771805613,0.859976224,0.748698059,0.751411807,0.765165741,0.779411489,0.04117952,198
0.437096214,0.012344856,0.016691208,0.000415003,15,8.889,poly,scale,0,2,"{'kbest__k': 15, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.846196517,0.783330194,0.692333148,0.810230705,0.762324023,0.778882917,0.051572555,199
0.341351271,0.021539644,0.010814524,0.000867196,5,4.445,poly,scale,0,3,"{'kbest__k': 5, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.772652163,0.795056608,0.74166934,0.840341723,0.742032823,0.778350531,0.036929549,200
0.420357656,0.026676056,0.042405462,0.006268352,5,4.445,rbf,scale,,,"{'kbest__k': 5, 'svc__C': 4.445, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.736883115,0.795510001,0.756819021,0.843634561,0.756819021,0.777933144,0.037953496,201
0.460778332,0.040596483,0.016371298,0.002276572,15,5.556,poly,0.1,0,2,"{'kbest__k': 15, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.83723542,0.805910792,0.676742438,0.791496944,0.777933939,0.777863906,0.054264206,202
0.329898787,0.013347473,0.013287449,0.001029639,20,7.778,poly,0.1,0,3,"{'kbest__k': 20, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.785069105,0.855384443,0.698539754,0.771786834,0.776886587,0.777533345,0.049781541,203
19.97100453,5.146345121,0.020340681,0.012705188,5,10,poly,1,0,3,"{'kbest__k': 5, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.779531547,0.83723542,0.791005531,0.781111006,0.695766987,0.776930098,0.045708966,204
0.399828053,0.025617256,0.014376163,0.000640936,15,3.334,poly,0.1,0,2,"{'kbest__k': 15, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.851071986,0.777479134,0.701632228,0.791496944,0.762324023,0.776800863,0.048150882,205
0.411450338,0.021710788,0.014072371,0.000202781,15,6.667,poly,scale,0,2,"{'kbest__k': 15, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.842380208,0.771805613,0.701632228,0.782494828,0.777933939,0.775249363,0.044715984,206
0.419826269,0.014787028,0.014385271,0.000168864,15,7.778,poly,scale,0,2,"{'kbest__k': 15, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.851071986,0.769013007,0.701632228,0.791496944,0.762324023,0.775107637,0.048246021,207
15.00677991,4.235772019,0.017306709,0.013179903,5,7.778,poly,1,0,3,"{'kbest__k': 5, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.779531547,0.83723542,0.776301597,0.781111006,0.695766987,0.773989311,0.04517872,208
17.00333943,3.61918962,0.012191963,0.002561433,5,8.889,poly,1,0,3,"{'kbest__k': 5, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.779531547,0.83723542,0.776301597,0.781111006,0.695766987,0.773989311,0.04517872,208
0.469555092,0.03442635,0.015373087,0.001879321,20,1.112,poly,1,0,3,"{'kbest__k': 20, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.751260733,0.847001808,0.717945084,0.756849181,0.79573981,0.773759323,0.044170062,210
0.39253459,0.021442531,0.017546463,0.008054251,20,2.223,poly,1,0,3,"{'kbest__k': 20, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.751260733,0.847001808,0.717945084,0.756849181,0.79573981,0.773759323,0.044170062,210
0.498538542,0.052283626,0.016758442,0.004615641,20,3.334,poly,1,0,3,"{'kbest__k': 20, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.751260733,0.847001808,0.717945084,0.756849181,0.79573981,0.773759323,0.044170062,210
0.33290987,0.015693522,0.012840414,0.000601929,20,4.445,poly,1,0,3,"{'kbest__k': 20, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.751260733,0.847001808,0.717945084,0.756849181,0.79573981,0.773759323,0.044170062,210
0.355281687,0.018439826,0.013907385,0.000589533,20,5.556,poly,1,0,3,"{'kbest__k': 20, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.751260733,0.847001808,0.717945084,0.756849181,0.79573981,0.773759323,0.044170062,210
0.323917103,0.009437327,0.012930584,0.000848202,20,6.667,poly,1,0,3,"{'kbest__k': 20, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.751260733,0.847001808,0.717945084,0.756849181,0.79573981,0.773759323,0.044170062,210
0.33229804,0.019039885,0.013627958,0.001016447,20,7.778,poly,1,0,3,"{'kbest__k': 20, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.751260733,0.847001808,0.717945084,0.756849181,0.79573981,0.773759323,0.044170062,210
0.357078314,0.014155314,0.01461091,0.000788585,20,8.889,poly,1,0,3,"{'kbest__k': 20, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.751260733,0.847001808,0.717945084,0.756849181,0.79573981,0.773759323,0.044170062,210
0.417489052,0.018429942,0.014373827,0.000784107,20,10,poly,1,0,3,"{'kbest__k': 20, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.751260733,0.847001808,0.717945084,0.756849181,0.79573981,0.773759323,0.044170062,210
2.664126539,0.491603311,0.013903284,0.005054006,5,1.112,poly,1,0,3,"{'kbest__k': 5, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.765354373,0.846196517,0.786564929,0.781111006,0.687919782,0.773429321,0.050800991,219
0.496293306,0.049471422,0.014852953,0.00086844,15,6.667,poly,0.1,0,2,"{'kbest__k': 15, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.823290723,0.805910792,0.667665053,0.791496944,0.771476747,0.771968052,0.054857745,220
0.356189299,0.019795688,0.012798119,0.001795265,20,5.556,poly,0.1,0,2,"{'kbest__k': 20, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.780756323,0.828491389,0.690649073,0.781111006,0.776886587,0.771578876,0.044703302,221
0.42832675,0.131680628,0.015356112,0.006974238,5,3.334,poly,scale,0,3,"{'kbest__k': 5, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.780106535,0.780756323,0.723000159,0.830018619,0.742032823,0.771182892,0.036889638,222
9.707923603,2.476211079,0.011814165,0.00309125,5,4.445,poly,1,0,3,"{'kbest__k': 5, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.779531547,0.83723542,0.761445642,0.781111006,0.695766987,0.77101812,0.045416827,223
9.588107538,1.811696345,0.011643028,0.001526768,5,5.556,poly,1,0,3,"{'kbest__k': 5, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.779531547,0.83723542,0.761445642,0.781111006,0.695766987,0.77101812,0.045416827,223
13.60110669,2.592677522,0.011908913,0.001012461,5,6.667,poly,1,0,3,"{'kbest__k': 5, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.779531547,0.83723542,0.761445642,0.781111006,0.695766987,0.77101812,0.045416827,223
0.436332941,0.12689294,0.010895395,0.001501787,10,1.112,poly,1,0,4,"{'kbest__k': 10, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.770620867,0.742708035,0.738173903,0.844232911,0.7566572,0.770478583,0.038588981,226
4.310079002,0.719806813,0.012081766,0.003524814,5,2.223,poly,1,0,3,"{'kbest__k': 5, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.765354373,0.828491389,0.786564929,0.781111006,0.687919782,0.769888296,0.045995164,227
0.468112564,0.046106075,0.015342522,0.001056358,15,4.445,poly,0.1,0,2,"{'kbest__k': 15, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.83723542,0.783330194,0.658841974,0.815160589,0.747693836,0.768452403,0.062577106,228
0.420912266,0.02558871,0.015644789,0.001428947,15,10,poly,scale,0,2,"{'kbest__k': 15, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.83723542,0.783330194,0.658841974,0.815160589,0.747693836,0.768452403,0.062577106,228
0.33804636,0.03401437,0.01360321,0.00024783,10,7.778,poly,0.1,0,4,"{'kbest__k': 10, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.77613466,0.741287164,0.746429815,0.815673627,0.759013532,0.76770776,0.026825829,230
0.536530495,0.118383906,0.022365427,0.005499412,10,7.778,poly,scale,0,4,"{'kbest__k': 10, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.77613466,0.741287164,0.746429815,0.815673627,0.759013532,0.76770776,0.026825829,230
0.394268131,0.070397688,0.01263833,0.000458635,10,10,poly,0.1,0,2,"{'kbest__k': 10, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.797530266,0.686342128,0.786184722,0.862487881,0.704625037,0.767434007,0.064518947,232
0.379280806,0.083861245,0.012659836,0.000210904,10,10,poly,scale,0,2,"{'kbest__k': 10, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.797530266,0.686342128,0.786184722,0.862487881,0.704625037,0.767434007,0.064518947,232
0.34769392,0.024385986,0.035245657,0.004100683,5,3.334,rbf,scale,,,"{'kbest__k': 5, 'svc__C': 3.334, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.751205498,0.751542534,0.763363943,0.843634561,0.725347128,0.767018733,0.040272662,234
6.210338879,1.460139191,0.017544699,0.01373303,5,3.334,poly,1,0,3,"{'kbest__k': 5, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.765354373,0.83723542,0.761445642,0.781111006,0.687919782,0.766613245,0.047788339,235
0.359972382,0.021890758,0.011105156,0.000579003,20,6.667,poly,0.1,0,2,"{'kbest__k': 20, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.795056608,0.805910792,0.695324362,0.766337436,0.767833298,0.766092499,0.038563287,236
0.453546762,0.035077832,0.013698435,0.002395546,20,4.445,poly,0.1,0,2,"{'kbest__k': 20, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.771805613,0.859976224,0.706434246,0.74166934,0.750416687,0.766060422,0.051474493,237
0.561259604,0.080614555,0.011533594,0.001805335,20,1.112,poly,1,0,2,"{'kbest__k': 20, 'svc__C': 1.1119999999999999, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.813562304,0.860798483,0.648087389,0.741743507,0.76213874,0.765266085,0.071767545,238
0.53448534,0.056188957,0.015214396,0.008997734,20,2.223,poly,1,0,2,"{'kbest__k': 20, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.813562304,0.860798483,0.648087389,0.741743507,0.76213874,0.765266085,0.071767545,238
0.605860186,0.059250981,0.011533356,0.000628398,20,3.334,poly,1,0,2,"{'kbest__k': 20, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.813562304,0.860798483,0.648087389,0.741743507,0.76213874,0.765266085,0.071767545,238
0.589947128,0.050223629,0.013249159,0.005968654,20,4.445,poly,1,0,2,"{'kbest__k': 20, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.813562304,0.860798483,0.648087389,0.741743507,0.76213874,0.765266085,0.071767545,238
0.45481863,0.042071798,0.009892559,0.000493343,20,5.556,poly,1,0,2,"{'kbest__k': 20, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.813562304,0.860798483,0.648087389,0.741743507,0.76213874,0.765266085,0.071767545,238
0.446531487,0.039569255,0.010666084,0.00130114,20,6.667,poly,1,0,2,"{'kbest__k': 20, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.813562304,0.860798483,0.648087389,0.741743507,0.76213874,0.765266085,0.071767545,238
0.450385141,0.04000128,0.009803391,0.00059374,20,7.778,poly,1,0,2,"{'kbest__k': 20, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.813562304,0.860798483,0.648087389,0.741743507,0.76213874,0.765266085,0.071767545,238
0.525738525,0.050855633,0.011043501,0.00093012,20,8.889,poly,1,0,2,"{'kbest__k': 20, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.813562304,0.860798483,0.648087389,0.741743507,0.76213874,0.765266085,0.071767545,238
0.48648057,0.048475403,0.011146259,0.000963103,20,10,poly,1,0,2,"{'kbest__k': 20, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.813562304,0.860798483,0.648087389,0.741743507,0.76213874,0.765266085,0.071767545,238
0.448086977,0.105383052,0.013840914,0.001649737,10,8.889,poly,0.1,0,2,"{'kbest__k': 10, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.781345755,0.693269424,0.786184722,0.852938715,0.711428982,0.76503352,0.057383478,247
0.365647221,0.078444003,0.012973022,0.001678109,10,8.889,poly,scale,0,2,"{'kbest__k': 10, 'svc__C': 8.889, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.781345755,0.693269424,0.786184722,0.852938715,0.711428982,0.76503352,0.057383478,247
0.551439905,0.034993617,0.057248688,0.007147137,5,1.112,rbf,1,,,"{'kbest__k': 5, 'svc__C': 1.1119999999999999, 'svc__gamma': 1, 'svc__kernel': 'rbf'}",0.722455979,0.75457334,0.750416687,0.830018619,0.765165741,0.764526073,0.03565868,249
0.453897762,0.070279033,0.018928099,0.008266598,10,5.556,poly,0.1,0,4,"{'kbest__k': 10, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.780456191,0.746406282,0.746429815,0.781111006,0.767833298,0.764447318,0.015463096,250
0.497855234,0.063696898,0.026017094,0.012067234,10,5.556,poly,scale,0,4,"{'kbest__k': 10, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.780456191,0.746406282,0.746429815,0.781111006,0.767833298,0.764447318,0.015463096,250
0.316636467,0.017096048,0.015175962,0.00244859,5,5.556,poly,0.1,0,3,"{'kbest__k': 5, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.751074654,0.766326125,0.756849181,0.805564812,0.742032823,0.764369519,0.022059544,252
0.319226456,0.031663021,0.013191938,0.001851517,5,6.667,poly,0.1,0,3,"{'kbest__k': 5, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.751074654,0.757324646,0.776301597,0.801191386,0.733852608,0.763948978,0.023043462,253
0.427934456,0.019850718,0.016918898,0.001238375,15,4.445,poly,scale,0,2,"{'kbest__k': 15, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.803472468,0.786157099,0.692333148,0.782494828,0.754777364,0.763846981,0.039018326,254
0.346508646,0.035587954,0.014397049,0.002063288,10,0.001,poly,1,0,4,"{'kbest__k': 10, 'svc__C': 0.001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.761538944,0.736429485,0.736326355,0.826081176,0.753034806,0.762682153,0.033159147,255
0.335885525,0.033233339,0.013990879,0.000676974,10,10,poly,0.1,0,4,"{'kbest__k': 10, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.761538944,0.736429485,0.736326355,0.826081176,0.753034806,0.762682153,0.033159147,255
0.430892754,0.077604796,0.017498112,0.003002322,10,10,poly,scale,0,4,"{'kbest__k': 10, 'svc__C': 10.0, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.761538944,0.736429485,0.736326355,0.826081176,0.753034806,0.762682153,0.033159147,255
0.402512026,0.0745764,0.016840172,0.002345255,10,6.667,poly,0.1,0,4,"{'kbest__k': 10, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.765933713,0.756029291,0.756849181,0.781111006,0.753034806,0.762591599,0.010212832,258
0.384634686,0.03611891,0.017312908,0.002069247,10,6.667,poly,scale,0,4,"{'kbest__k': 10, 'svc__C': 6.667000000000001, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.765933713,0.756029291,0.756849181,0.781111006,0.753034806,0.762591599,0.010212832,258
0.473117208,0.034680692,0.050021076,0.010481838,5,8.889,rbf,0.1,,,"{'kbest__k': 5, 'svc__C': 8.889, 'svc__gamma': 0.1, 'svc__kernel': 'rbf'}",0.758207331,0.736687979,0.733852608,0.843634561,0.740121595,0.762500815,0.04144628,260
0.349260569,0.0299715,0.012753344,0.000880774,5,4.445,poly,0.1,0,3,"{'kbest__k': 5, 'svc__C': 4.445, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.729497145,0.775570278,0.751411807,0.79573981,0.759013532,0.762246515,0.022359283,261
0.416404676,0.045028337,0.014615011,0.001042311,15,5.556,poly,scale,0,2,"{'kbest__k': 15, 'svc__C': 5.556, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.811618315,0.771805613,0.692333148,0.767833298,0.762324023,0.761182879,0.038580802,262
0.402748966,0.075968236,0.012092257,0.002966152,10,7.778,poly,0.1,0,2,"{'kbest__k': 10, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.773526268,0.707919636,0.776886587,0.834564494,0.711428982,0.760865193,0.047107846,263
0.382534122,0.059936422,0.014141321,0.002570083,10,7.778,poly,scale,0,2,"{'kbest__k': 10, 'svc__C': 7.7780000000000005, 'svc__coef0': 0, 'svc__degree': 2, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.773526268,0.707919636,0.776886587,0.834564494,0.711428982,0.760865193,0.047107846,263
0.320311165,0.026153586,0.012373447,0.001416504,5,2.223,poly,scale,0,3,"{'kbest__k': 5, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.751074654,0.771805613,0.705331243,0.830018619,0.742032823,0.76005259,0.041068528,265
0.438355923,0.125851793,0.011917496,0.00285267,10,2.223,poly,1,0,4,"{'kbest__k': 10, 'svc__C': 2.223, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 1, 'svc__kernel': 'poly'}",0.746406282,0.751260733,0.724406939,0.81998636,0.7566572,0.759743503,0.032053826,266
0.644701529,0.161330538,0.029651356,0.008584305,10,3.334,poly,0.1,0,4,"{'kbest__k': 10, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.765933713,0.726386807,0.746429815,0.815673627,0.744169652,0.759718723,0.030656036,267
0.525847006,0.03512834,0.02949276,0.017569897,10,3.334,poly,scale,0,4,"{'kbest__k': 10, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 4, 'svc__gamma': 'scale', 'svc__kernel': 'poly'}",0.765933713,0.726386807,0.746429815,0.815673627,0.744169652,0.759718723,0.030656036,267
0.348602915,0.02356065,0.018028784,0.002995854,5,3.334,poly,0.1,0,3,"{'kbest__k': 5, 'svc__C': 3.334, 'svc__coef0': 0, 'svc__degree': 3, 'svc__gamma': 0.1, 'svc__kernel': 'poly'}",0.759219042,0.775570278,0.767602585,0.766337436,0.729183025,0.759582473,0.016061259,269
